GENE_ID,MMRF_2834_1_BM,MMRF_1107_1_BM,MMRF_2695_1_BM,MMRF_2251_1_BM,MMRF_1151_1_BM,MMRF_2516_1_BM,MMRF_2401_1_BM,MMRF_2522_1_BM,MMRF_2353_1_BM,MMRF_1310_1_BM,MMRF_2230_1_BM,MMRF_2579_1_BM,MMRF_2035_1_BM,MMRF_1833_1_BM,MMRF_1349_1_BM,MMRF_1189_1_BM,MMRF_2076_1_BM,MMRF_2853_1_BM,MMRF_1520_1_BM,MMRF_1388_1_BM
ENSG00000070190,-0.514081947143,-1.0270047104200002,0.0792127302385,-1.1053036179,1.7312581188999998,1.21924489494,0.552973980198,-0.5561649138170001,0.069109531188,1.21992777432,-1.02907602685,0.071128369568,1.06450252741,-0.7781046488560001,-0.59262524851,-1.0402508509000001,2.11670086775,1.18528084219,-0.967508137571,-1.46090577942
ENSG00000100342,-1.4340939229700003,-1.12384679159,-1.8901520667200002,-1.5630566230899998,0.35703904677500004,1.65437685879,0.433136300437,0.7077756093340001,0.6804394384829999,-0.366329739954,0.749621777606,0.627811423051,-0.0259346516077,-0.681636115223,-1.8390967070900002,0.107132668332,1.32820771374,-1.3775013728299998,-2.6091823764099997,-3.98087939489
ENSG00000174804,2.1898372297499997,0.14792833069800002,2.93253572678,-0.419866157807,0.0167170571874,-0.881780000685,-0.573312088617,0.756812541865,-0.7404318938240001,0.284767255887,-0.127971920612,0.2201834668,-0.766262482931,-0.503297592182,0.443089962271,0.112403389208,-0.331501087041,-1.34975540151,-0.545887552083,-0.42129585125
ENSG00000166441,-0.429120449594,-0.45705898174099996,-0.40085957497100005,0.523380689065,2.1737650491599996,2.2633038499400002,-3.1047331560900004,-0.31406094027,-1.0475623797,-0.7941051482320001,0.0,-0.695191728491,-0.618335829646,2.0051663116599996,-0.5119997183839999,-0.5119997183839999,1.31545226241,1.8487719900400001,-1.09103188423,-1.0693901933
ENSG00000100439,-0.483860890334,-0.506068807534,1.01932422775,-0.7936135694130001,0.424235079229,1.10153628214,2.04728996884,0.189006282039,-0.14777971455299999,-0.9793288358230001,-0.14878847235099998,0.9179584250239999,1.35425164716,-0.0880154481434,0.7809292111599999,2.05503534723,-1.63206694329,0.520704451629,-1.38556915699,-0.7152543168009999
ENSG00000145808,-0.396666533979,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-1.06038208775,-4.01,-4.01,-4.01,-4.01,0.1405513002,-4.01,-4.01
ENSG00000197446,0.57200793837,2.21574888783,1.6826805633500002,-0.531560765039,0.7975849132070001,-0.0494748700079,0.0774047267989,-0.630154529723,-0.227784453436,0.183678269266,0.557501932691,0.384774264556,-0.629062016595,1.47721665182,0.644098974317,1.4222376607700002,0.176006743307,-0.0445101502317,0.7773633869069999,1.2260742071600002
ENSG00000164221,0.390968080431,-0.372327292222,-0.323220811047,-1.6571280643200001,2.93852456098,1.40070913272,-0.310755052035,0.127029839128,0.376577228513,-0.43510941133599995,0.07785273424030001,0.7156849908859999,-0.8163723260979999,-1.85493479442,-0.595513949686,0.355985909603,-0.39199863147,-2.44000151287,-0.9797675234700001,1.1911748252299998
ENSG00000184735,-4.01,-4.01,-0.880562534148,-4.01,-4.01,-4.01,-0.959727706082,1.98503923841,-4.01,-4.01,-4.01,-4.01,0.845907817976,-4.01,-4.01,1.25323898482,-4.01,-4.01,-4.01,-1.1447609839
ENSG00000144369,1.4547346787900002,0.863896539125,1.4999998799899998,-0.049103790226,0.20494648439100002,-0.63938765287,0.08275743677610001,0.413918616527,-0.282668902365,-0.48470691937700006,-0.0705700391792,0.223095847078,0.132260153736,0.265010518029,-0.7993924645630001,1.45327112285,-0.07872993323210001,0.108871651666,-0.028685349441200002,0.288283629596
ENSG00000165046,-0.22106187349599998,-0.0849605709399,1.45842003821,-0.5751687927929999,0.212521960808,-0.427656843859,0.508340740766,-1.6163641816799998,-1.57725347378,0.948162291206,-0.37434323948299997,-0.18642957843400002,-0.304784247418,2.2138297286900004,1.97557630575,0.13215577511499998,-1.30394796859,0.880051449839,1.26958435819,-0.124375870386
ENSG00000170275,-1.14831081046,0.7123011183140001,-1.56416119134,1.40295740292,1.35020645145,0.179695092892,-0.338703075111,1.18783033834,0.644059776298,0.279857118252,0.352654110122,0.871155073927,-1.2243114757200002,0.41355650182099996,1.2095787465999999,1.4936153547600002,-0.20389103677,-0.207062205301,-0.0690638340849,0.719003398276
